tweet_id,text,task1,task2,ID
1127527703651864581,"RT @Singh26Urmila: भूल का क्या है

भूल सबसे होती है

देश मे कम्प्यूटर लाने वाले राजीव गांधी

खुद अपने ही बच्चे के CPU में चिप लगाना भूल गये",HOF,OFFN,hasoc_2020_hi_2794
1127640320722604033,@ruchikokcha यह गलियां यह दोबारा यहां आना ना दोबारा की तेरा यहां कोई नहीं,NOT,NONE,hasoc_2020_hi_235
1127803445577170944,"RT @zeesalaamtweet: #KamalHassan ने कल #TamilNadu के #Aravakurichi Assembly  में चुनाव प्रचार के दौरान कहा, ""मैं यह नहीं कह रहा हूं क्योंकि…",NOT,NONE,hasoc_2020_hi_2118
1127492375041822722,RT @manojkjhadu: प्रिय देशवासियों! रडार और बादलों के भयंकर ज्ञान से लैस 'महापुरुष' से मुक्ति के लिए मतदान करें।अपने जांबाज जवानों की वैज्ञा…,HOF,OFFN,hasoc_2020_hi_1111
1127479632742236160,"RT @ShayarSalman: पत्रकार : आप घड़ी बाँधते हैं ?

मैं : नहीं, मुझे “टाइम” से डर लगता है 😜",NOT,NONE,hasoc_2020_hi_4090
1127799985288781824,"@amitmalviya @TajinderBagga ब्रिटेन की इस न्यूज एजेंसी को यह प्रोब्लम है कि अंग्रेजों के एजेंट्स कांग्रेस की जगह एक सच्चे देशभक्त श्री @narendramodi जी को भारत की जनता ने प्रधानमंत्री बना दिया।
अब ब्रिटिशर्स की दाल नहीं गलती भारत में।",NOT,NONE,hasoc_2020_hi_1080
1123526681598160896,@ugetprince @Pankajbh29 @saryupaari वाह रे तेरी मां को चोदू भड़वे वाह 😝,HOF,PRFN,hasoc_2020_hi_405
1127766208579756033,@abhisar_sharma अभी से क्यों रो रहा है बे।,NOT,NONE,hasoc_2020_hi_4310
1127593986263326721,@sssanjay21 Bola to chutiya sirf Sanjay Srivasatava hai!! 🙏,HOF,PRFN,hasoc_2020_hi_658
1123503935887560704,"RT @AjayKushawaha_: सभी संस्कार भूल कर कांग्रेस मोदी जी की छवि खराब करने के लिए इतना नीचे गिर जाएगा शायद ही किसी ने सोचा होगा??

एक तरफ प्…",HOF,HATE,hasoc_2020_hi_3369
1123798115956473857,#IndianJudiciaryAtStake दो सगी बहने बड़ी बहन #बापूजी पर दुष्कर्म का आरोप लगाती है और छोटी बहन नारायण साईं जी पर आरोप करती जबकि वही लड़की पति के साथ साईं जी से आशीर्वाद लेने आती है।यह आरोप किसी दबाव में आकर साजिश की तरह इशारा करता है। https://t.co/iLAj4iMg7J,NOT,NONE,hasoc_2020_hi_4184
1127521152174260224,"@narendramodi नौटंकी करने में इससे आगे कोई भी नही जा सकता, पिछले 5 साल जनता और देश की जो बैंड बजायी है उसके बारे में भी कुछ बोल दे।",HOF,OFFN,hasoc_2020_hi_1918
1127756427462754304,"RT @SunilDa86242311: #FridayMotivation 
हम मन्दिर मस्जिद गुरुद्वार जाते हैं और तीर्थ व्रत सब कुछ करते तब भी हम दुःखी क्यों है इन सभी समस्या…",NOT,NONE,hasoc_2020_hi_3573
1123587989735596033,"RT @Republic_Bharat: #ModiCrushesPak | अमेरिका, रूस,  फ्रांस जैसे देशों को एक टेबल में लाकर चीन को मजबूर किया गया, यह भारतवर्ष की बहुत बड़ी…",NOT,NONE,hasoc_2020_hi_2134
1127621140153753600,"RT @mitalishah121: घड़ी का बटन दबाया पर वोट भाजपा को गया:शरद पवार, 

सतारा सीट भाजपा नहीं शिवसेना लड़ी है फिर भी एकबार ज़हर खाकर देख ले शाय…",NOT,NONE,hasoc_2020_hi_2755
1127507235452547072,RT @Ratnmani1: @Rashmit71187040 @UPP2013 तीस साल की न्यूज और गढ़े मुर्दे उखाड़े जा रहे क्योंकि उनसे फायदा है 2013uppवालों की ज्वाइनिंग करा…,NOT,NONE,hasoc_2020_hi_3700
1127672340039389184,"RT @SoniyaGupta69: अब मुझे चोदो, जोर जोर से चोदो, पर झड़ना नहीं है।     https://t.co/1afi2TjcM4 https://t.co/SpP29btbTo",HOF,PRFN,hasoc_2020_hi_3515
1127508799915315200,"RT @AdeshAgrawal11: वोट डालने आओगी तो नहीं करूंगा तंग।
वोट मोदी को नहीं गया तो शुरू होगी जंग।।
😂😂😂😂
#vote4modi
#AayegaTohModiHi 
#सुप्रभात…",NOT,NONE,hasoc_2020_hi_3932
1127653268547489793,"RT @SumanSh58123278: Divide and rule और झूठ बोलना, झूठी इतिहास गढ़ना, गुमराह करना देशद्रोही मुगल Nehrugandhi खानदान का पुराना धंधा है. तेरे…",HOF,HATE,hasoc_2020_hi_4072
1127475853682794496,क्या बादल होने पर रडार भी डिश एंटिना की तरह काम करना बंद कर देता है ?,NOT,NONE,hasoc_2020_hi_2811
1123515616994811904,"RT @yaduvansichora: जीयेंगे एक साथ, मरेंगे एक साथ 
और टेंपो के पीछे लटकेंगे भी एक साथ😂😂🤣🤣

#ठीक_है 🤣 https://t.co/EVTytPt1aS",NOT,NONE,hasoc_2020_hi_1018
1123591168992923651,"RT @Satynistha: अन्ततः चीन को घुटनों के बल झुकाया
अगर अपने चौकीदार पर गर्व हो तो RT(रीट्वीट )जरूर करे https://t.co/awWYTEz63D",NOT,NONE,hasoc_2020_hi_4181
1123675411580432384,"@DrGPradhan @OfficialDGISPR सुबह 9.22 पर किसी ने इसकी गिरफ्तारी की ख़बर दी,
और ये भी बताया कि #China इसको
#Global #Terrorist बनाने जा रहा है!😱

जो 4 बार में नहीं हो सका था,

और अब तो चुनाव छोड़ के और तो कुछ नहीं था 🤔 https://t.co/16YXHQDyUl",NOT,NONE,hasoc_2020_hi_218
